"name","spectrum_id","feature_idx","precursor_mz","precursor_rt","n_peaks","ID","feature_name","feature_mz","feature_rt","in_top_500","rank","label","full_label","display_label","cluster","size"
"1546","feat_688_spec_7",688,267.07231,6.391,17,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S7","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,4.37254901960784
"1547","feat_688_spec_8",688,267.07231,6.391,15,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S8","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,4.17647058823529
"1548","feat_688_spec_9",688,267.07231,6.391,13,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S9","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,3.98039215686275
"1549","feat_688_spec_10",688,267.07231,6.391,15,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S10","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,4.17647058823529
"1550","feat_688_spec_11",688,267.07231,6.391,12,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S11","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,3.88235294117647
"1551","feat_688_spec_12",688,267.07231,6.391,12,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S12","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,3.88235294117647
"1552","feat_688_spec_13",688,267.07231,6.391,19,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S13","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,4.56862745098039
"1553","feat_688_spec_14",688,267.07231,6.391,19,590,"2-(α-D-mannosyl)-D-glyceric acid",267.07231,6.391,FALSE,NA,"F688_S14","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 6.39 min",NA,7,4.56862745098039
"1554","feat_689_spec_1",689,267.07248,5.977,21,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S1","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.76470588235294
"1555","feat_689_spec_2",689,267.07248,5.977,15,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S2","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.17647058823529
"1556","feat_689_spec_3",689,267.07248,5.977,16,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S3","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.27450980392157
"1557","feat_689_spec_4",689,267.07248,5.977,15,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S4","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.17647058823529
"1558","feat_689_spec_5",689,267.07248,5.977,19,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S5","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.56862745098039
"1559","feat_689_spec_6",689,267.07248,5.977,8,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S6","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,3.49019607843137
"1560","feat_689_spec_7",689,267.07248,5.977,13,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S7","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,3.98039215686275
"1561","feat_689_spec_8",689,267.07248,5.977,10,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S8","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,3.68627450980392
"1562","feat_689_spec_9",689,267.07248,5.977,16,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S9","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.27450980392157
"1563","feat_689_spec_10",689,267.07248,5.977,11,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S10","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,3.7843137254902
"1564","feat_689_spec_11",689,267.07248,5.977,30,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S11","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,5.64705882352941
"1565","feat_689_spec_12",689,267.07248,5.977,11,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S12","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,3.7843137254902
"1566","feat_689_spec_13",689,267.07248,5.977,16,86,"2-(α-D-mannosyl)-D-glyceric acid",267.07248,5.977,FALSE,NA,"F689_S13","2-(α-D-mannosyl)-D-glyceric acid
267.07 m/z @ 5.98 min",NA,7,4.27450980392157
"1567","feat_690_spec_1",690,267.07371,5.744,26,705,"Arabinosylhypoxanthine",267.07371,5.744,TRUE,360,"F690_S1","Arabinosylhypoxanthine
267.07 m/z @ 5.74 min
Rank: 360","Arabinosylhypoxanthine",7,8.15686274509804
"1568","feat_690_spec_2",690,267.07371,5.744,22,705,"Arabinosylhypoxanthine",267.07371,5.744,TRUE,360,"F690_S2","Arabinosylhypoxanthine
267.07 m/z @ 5.74 min
Rank: 360","Arabinosylhypoxanthine",7,7.6078431372549
"1569","feat_694_spec_1",694,268.96215,4.569,25,260,NA,268.96215,4.569,FALSE,NA,"F694_S1","Feature 694
268.96 m/z @ 4.57 min",NA,15,5.15686274509804
"1570","feat_694_spec_2",694,268.96215,4.569,20,260,NA,268.96215,4.569,FALSE,NA,"F694_S2","Feature 694
268.96 m/z @ 4.57 min",NA,15,4.66666666666667
"1571","feat_694_spec_3",694,268.96215,4.569,22,260,NA,268.96215,4.569,FALSE,NA,"F694_S3","Feature 694
268.96 m/z @ 4.57 min",NA,15,4.86274509803922
"1572","feat_694_spec_4",694,268.96215,4.569,13,260,NA,268.96215,4.569,FALSE,NA,"F694_S4","Feature 694
268.96 m/z @ 4.57 min",NA,15,3.98039215686275
"1573","feat_695_spec_1",695,269.08791,9.065,13,2293,NA,269.08791,9.065,FALSE,NA,"F695_S1","Feature 695
269.09 m/z @ 9.06 min",NA,2,3.98039215686275
"1574","feat_695_spec_2",695,269.08791,9.065,13,2293,NA,269.08791,9.065,FALSE,NA,"F695_S2","Feature 695
269.09 m/z @ 9.06 min",NA,2,3.98039215686275
"1575","feat_695_spec_3",695,269.08791,9.065,21,2293,NA,269.08791,9.065,FALSE,NA,"F695_S3","Feature 695
269.09 m/z @ 9.06 min",NA,2,4.76470588235294
"1576","feat_695_spec_4",695,269.08791,9.065,7,2293,NA,269.08791,9.065,FALSE,NA,"F695_S4","Feature 695
269.09 m/z @ 9.06 min",NA,2,3.3921568627451
"1586","feat_701_spec_1",701,545.12967,6.616,24,2644,NA,545.12967,6.616,TRUE,270,"F701_S1","Feature 701
545.13 m/z @ 6.62 min
Rank: 270","F701",138,7.88235294117647
"1587","feat_701_spec_2",701,545.12967,6.616,11,2644,NA,545.12967,6.616,TRUE,270,"F701_S2","Feature 701
545.13 m/z @ 6.62 min
Rank: 270","F701",139,6.09803921568627
"1588","feat_701_spec_3",701,545.12967,6.616,15,2644,NA,545.12967,6.616,TRUE,270,"F701_S3","Feature 701
545.13 m/z @ 6.62 min
Rank: 270","F701",138,6.64705882352941
"1589","feat_701_spec_4",701,545.12967,6.616,13,2644,NA,545.12967,6.616,TRUE,270,"F701_S4","Feature 701
545.13 m/z @ 6.62 min
Rank: 270","F701",139,6.37254901960784
"1590","feat_701_spec_5",701,545.12967,6.616,10,2644,NA,545.12967,6.616,TRUE,270,"F701_S5","Feature 701
545.13 m/z @ 6.62 min
Rank: 270","F701",138,5.96078431372549
"1591","feat_701_spec_6",701,545.12967,6.616,17,2644,NA,545.12967,6.616,TRUE,270,"F701_S6","Feature 701
545.13 m/z @ 6.62 min
Rank: 270","F701",140,6.92156862745098
"1594","feat_709_spec_1",709,274.0933,6.666,17,586,"Cardiospermin",274.0933,6.666,FALSE,NA,"F709_S1","Cardiospermin
274.09 m/z @ 6.67 min",NA,2,4.37254901960784
"1611","feat_716_spec_1",716,276.98843,8.544,19,1236,"2-C-METHYL-D-ERYTHRITOL-2,4-CYCLOPYROPHOSPHATE",276.98843,8.544,FALSE,NA,"F716_S1","2-C-METHYL-D-ERYTHRITOL-2,4-CYCLOPYROPHOSPHATE
276.99 m/z @ 8.54 min",NA,2,4.56862745098039
"1613","feat_716_spec_3",716,276.98843,8.544,22,1236,"2-C-METHYL-D-ERYTHRITOL-2,4-CYCLOPYROPHOSPHATE",276.98843,8.544,FALSE,NA,"F716_S3","2-C-METHYL-D-ERYTHRITOL-2,4-CYCLOPYROPHOSPHATE
276.99 m/z @ 8.54 min",NA,2,4.86274509803922
"1635","feat_723_spec_1",723,277.18443,3.919,28,98,NA,277.18443,3.919,TRUE,11,"F723_S1","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",15,8.43137254901961
"1636","feat_723_spec_2",723,277.18443,3.919,12,98,NA,277.18443,3.919,TRUE,11,"F723_S2","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",15,6.23529411764706
"1637","feat_723_spec_3",723,277.18443,3.919,19,98,NA,277.18443,3.919,TRUE,11,"F723_S3","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",15,7.19607843137255
"1638","feat_723_spec_4",723,277.18443,3.919,18,98,NA,277.18443,3.919,TRUE,11,"F723_S4","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",15,7.05882352941176
"1639","feat_723_spec_5",723,277.18443,3.919,22,98,NA,277.18443,3.919,TRUE,11,"F723_S5","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",15,7.6078431372549
"1640","feat_723_spec_6",723,277.18443,3.919,14,98,NA,277.18443,3.919,TRUE,11,"F723_S6","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",141,6.50980392156863
"1641","feat_723_spec_7",723,277.18443,3.919,20,98,NA,277.18443,3.919,TRUE,11,"F723_S7","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",15,7.33333333333333
"1642","feat_723_spec_8",723,277.18443,3.919,6,98,NA,277.18443,3.919,TRUE,11,"F723_S8","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",141,5.41176470588235
"1643","feat_723_spec_9",723,277.18443,3.919,23,98,NA,277.18443,3.919,TRUE,11,"F723_S9","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",142,7.74509803921569
"1645","feat_723_spec_11",723,277.18443,3.919,25,98,NA,277.18443,3.919,TRUE,11,"F723_S11","Feature 723
277.18 m/z @ 3.92 min
Rank: 11","F723",142,8.01960784313725
"1649","feat_726_spec_1",726,279.03891,4.816,15,91,NA,279.03891,4.816,FALSE,NA,"F726_S1","Feature 726
279.04 m/z @ 4.82 min",NA,125,4.17647058823529
"1650","feat_726_spec_2",726,279.03891,4.816,17,91,NA,279.03891,4.816,FALSE,NA,"F726_S2","Feature 726
279.04 m/z @ 4.82 min",NA,143,4.37254901960784
"1651","feat_726_spec_3",726,279.03891,4.816,16,91,NA,279.03891,4.816,FALSE,NA,"F726_S3","Feature 726
279.04 m/z @ 4.82 min",NA,125,4.27450980392157
"1652","feat_726_spec_4",726,279.03891,4.816,18,91,NA,279.03891,4.816,FALSE,NA,"F726_S4","Feature 726
279.04 m/z @ 4.82 min",NA,143,4.47058823529412
"1654","feat_726_spec_6",726,279.03891,4.816,10,91,NA,279.03891,4.816,FALSE,NA,"F726_S6","Feature 726
279.04 m/z @ 4.82 min",NA,143,3.68627450980392
"1655","feat_727_spec_1",727,279.03909,4.984,31,34,"NP-000615",279.03909,4.984,FALSE,NA,"F727_S1","NP-000615
279.04 m/z @ 4.98 min",NA,125,5.74509803921569
"1656","feat_727_spec_2",727,279.03909,4.984,12,34,"NP-000615",279.03909,4.984,FALSE,NA,"F727_S2","NP-000615
279.04 m/z @ 4.98 min",NA,143,3.88235294117647
"1657","feat_727_spec_3",727,279.03909,4.984,26,34,"NP-000615",279.03909,4.984,FALSE,NA,"F727_S3","NP-000615
279.04 m/z @ 4.98 min",NA,125,5.25490196078431
"1658","feat_727_spec_4",727,279.03909,4.984,10,34,"NP-000615",279.03909,4.984,FALSE,NA,"F727_S4","NP-000615
279.04 m/z @ 4.98 min",NA,143,3.68627450980392
"1660","feat_728_spec_2",728,279.03908,5.552,10,919,"NP-000615",279.03908,5.552,FALSE,NA,"F728_S2","NP-000615
279.04 m/z @ 5.55 min",NA,143,3.68627450980392
"1662","feat_728_spec_4",728,279.03908,5.552,17,919,"NP-000615",279.03908,5.552,FALSE,NA,"F728_S4","NP-000615
279.04 m/z @ 5.55 min",NA,143,4.37254901960784
"1663","feat_728_spec_5",728,279.03908,5.552,33,919,"NP-000615",279.03908,5.552,FALSE,NA,"F728_S5","NP-000615
279.04 m/z @ 5.55 min",NA,31,5.94117647058824
"1669","feat_735_spec_1",735,280.76751,3.773,11,4040,NA,280.76751,3.773,FALSE,NA,"F735_S1","Feature 735
280.77 m/z @ 3.77 min",NA,144,3.7843137254902
"1670","feat_735_spec_2",735,280.76751,3.773,12,4040,NA,280.76751,3.773,FALSE,NA,"F735_S2","Feature 735
280.77 m/z @ 3.77 min",NA,145,3.88235294117647
"1671","feat_735_spec_3",735,280.76751,3.773,19,4040,NA,280.76751,3.773,FALSE,NA,"F735_S3","Feature 735
280.77 m/z @ 3.77 min",NA,146,4.56862745098039
"1672","feat_735_spec_4",735,280.76751,3.773,12,4040,NA,280.76751,3.773,FALSE,NA,"F735_S4","Feature 735
280.77 m/z @ 3.77 min",NA,147,3.88235294117647
"1673","feat_736_spec_1",736,280.7676,3.723,11,2853,NA,280.7676,3.723,FALSE,NA,"F736_S1","Feature 736
280.77 m/z @ 3.72 min",NA,144,3.7843137254902
"1674","feat_736_spec_2",736,280.7676,3.723,12,2853,NA,280.7676,3.723,FALSE,NA,"F736_S2","Feature 736
280.77 m/z @ 3.72 min",NA,145,3.88235294117647
"1675","feat_736_spec_3",736,280.7676,3.723,19,2853,NA,280.7676,3.723,FALSE,NA,"F736_S3","Feature 736
280.77 m/z @ 3.72 min",NA,146,4.56862745098039
"1676","feat_736_spec_4",736,280.7676,3.723,12,2853,NA,280.7676,3.723,FALSE,NA,"F736_S4","Feature 736
280.77 m/z @ 3.72 min",NA,147,3.88235294117647
"1677","feat_737_spec_1",737,280.92574,3.673,15,2081,NA,280.92574,3.673,FALSE,NA,"F737_S1","Feature 737
280.93 m/z @ 3.67 min",NA,148,4.17647058823529
"1678","feat_737_spec_2",737,280.92574,3.673,12,2081,NA,280.92574,3.673,FALSE,NA,"F737_S2","Feature 737
280.93 m/z @ 3.67 min",NA,149,3.88235294117647
"1679","feat_738_spec_1",738,281.03607,5.019,16,146,"[Similar to: NP-000615; ΔMass: 37.9698 Da]",281.03607,5.019,FALSE,NA,"F738_S1","[Similar to: NP-000615; ΔMass: 37.9698 Da]
281.04 m/z @ 5.02 min",NA,125,4.27450980392157
"1680","feat_738_spec_2",738,281.03607,5.019,22,146,"[Similar to: NP-000615; ΔMass: 37.9698 Da]",281.03607,5.019,FALSE,NA,"F738_S2","[Similar to: NP-000615; ΔMass: 37.9698 Da]
281.04 m/z @ 5.02 min",NA,143,4.86274509803922
"1683","feat_739_spec_2",739,281.0361,5.547,11,2117,NA,281.0361,5.547,FALSE,NA,"F739_S2","Feature 739
281.04 m/z @ 5.55 min",NA,143,3.7843137254902
"1685","feat_739_spec_4",739,281.0361,5.547,11,2117,NA,281.0361,5.547,FALSE,NA,"F739_S4","Feature 739
281.04 m/z @ 5.55 min",NA,143,3.7843137254902
"1690","feat_746_spec_1",746,282.08314,7.117,11,8633,"Guanosine",282.08314,7.117,FALSE,NA,"F746_S1","Guanosine
282.08 m/z @ 7.12 min",NA,136,3.7843137254902
"1691","feat_746_spec_2",746,282.08314,7.117,4,8633,"Guanosine",282.08314,7.117,FALSE,NA,"F746_S2","Guanosine
282.08 m/z @ 7.12 min",NA,136,3.09803921568627
"1692","feat_747_spec_1",747,282.0845,6.826,15,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S1","Guanosine
282.08 m/z @ 6.83 min",NA,136,4.17647058823529
"1693","feat_747_spec_2",747,282.0845,6.826,13,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S2","Guanosine
282.08 m/z @ 6.83 min",NA,136,3.98039215686275
"1694","feat_747_spec_3",747,282.0845,6.826,20,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S3","Guanosine
282.08 m/z @ 6.83 min",NA,136,4.66666666666667
"1695","feat_747_spec_4",747,282.0845,6.826,12,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S4","Guanosine
282.08 m/z @ 6.83 min",NA,136,3.88235294117647
"1696","feat_747_spec_5",747,282.0845,6.826,16,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S5","Guanosine
282.08 m/z @ 6.83 min",NA,136,4.27450980392157
"1697","feat_747_spec_6",747,282.0845,6.826,8,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S6","Guanosine
282.08 m/z @ 6.83 min",NA,136,3.49019607843137
"1698","feat_747_spec_7",747,282.0845,6.826,19,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S7","Guanosine
282.08 m/z @ 6.83 min",NA,136,4.56862745098039
"1699","feat_747_spec_8",747,282.0845,6.826,13,1710,"Guanosine",282.0845,6.826,FALSE,NA,"F747_S8","Guanosine
282.08 m/z @ 6.83 min",NA,136,3.98039215686275
"1700","feat_748_spec_1",748,282.08454,6.671,14,1144,"Guanosine",282.08454,6.671,FALSE,NA,"F748_S1","Guanosine
282.08 m/z @ 6.67 min",NA,136,4.07843137254902
"1701","feat_748_spec_2",748,282.08454,6.671,14,1144,"Guanosine",282.08454,6.671,FALSE,NA,"F748_S2","Guanosine
282.08 m/z @ 6.67 min",NA,136,4.07843137254902
"1702","feat_748_spec_3",748,282.08454,6.671,16,1144,"Guanosine",282.08454,6.671,FALSE,NA,"F748_S3","Guanosine
282.08 m/z @ 6.67 min",NA,136,4.27450980392157
"1703","feat_748_spec_4",748,282.08454,6.671,15,1144,"Guanosine",282.08454,6.671,FALSE,NA,"F748_S4","Guanosine
282.08 m/z @ 6.67 min",NA,136,4.17647058823529
"1710","feat_753_spec_1",753,283.11065,4.02,19,1351,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",283.11065,4.02,FALSE,NA,"F753_S1","3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate
283.11 m/z @ 4.02 min",NA,150,4.56862745098039
"1711","feat_753_spec_2",753,283.11065,4.02,14,1351,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",283.11065,4.02,FALSE,NA,"F753_S2","3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate
283.11 m/z @ 4.02 min",NA,150,4.07843137254902
"1713","feat_755_spec_2",755,283.92549,4.022,23,1737,NA,283.92549,4.022,FALSE,NA,"F755_S2","Feature 755
283.93 m/z @ 4.02 min",NA,150,4.96078431372549
"1722","feat_757_spec_1",757,284.16164,8.392,16,1249,"Leu-Gly-Pro",284.16164,8.392,TRUE,250,"F757_S1","Leu-Gly-Pro
284.16 m/z @ 8.39 min
Rank: 250","Leu-Gly-Pro",151,6.7843137254902
"1723","feat_757_spec_2",757,284.16164,8.392,11,1249,"Leu-Gly-Pro",284.16164,8.392,TRUE,250,"F757_S2","Leu-Gly-Pro
284.16 m/z @ 8.39 min
Rank: 250","Leu-Gly-Pro",151,6.09803921568627
"1724","feat_758_spec_1",758,284.16169,8.349,16,3126,NA,284.16169,8.349,TRUE,232,"F758_S1","Feature 758
284.16 m/z @ 8.35 min
Rank: 232","F758",151,6.7843137254902
"1735","feat_766_spec_1",766,286.00253,6.716,10,5178,NA,286.00253,6.716,FALSE,NA,"F766_S1","Feature 766
286 m/z @ 6.72 min",NA,152,3.68627450980392
"1736","feat_766_spec_2",766,286.00253,6.716,15,5178,NA,286.00253,6.716,FALSE,NA,"F766_S2","Feature 766
286 m/z @ 6.72 min",NA,153,4.17647058823529
"1743","feat_767_spec_5",767,286.00257,6.57,10,3521,NA,286.00257,6.57,FALSE,NA,"F767_S5","Feature 767
286 m/z @ 6.57 min",NA,152,3.68627450980392
"1744","feat_767_spec_6",767,286.00257,6.57,15,3521,NA,286.00257,6.57,FALSE,NA,"F767_S6","Feature 767
286 m/z @ 6.57 min",NA,153,4.17647058823529
"1745","feat_771_spec_1",771,287.05539,5.042,22,1365,NA,287.05539,5.042,TRUE,5,"F771_S1","Feature 771
287.06 m/z @ 5.04 min
Rank: 5","F771",34,7.6078431372549
"1746","feat_771_spec_2",771,287.05539,5.042,8,1365,NA,287.05539,5.042,TRUE,5,"F771_S2","Feature 771
287.06 m/z @ 5.04 min
Rank: 5","F771",34,5.68627450980392
"1747","feat_771_spec_3",771,287.05539,5.042,20,1365,NA,287.05539,5.042,TRUE,5,"F771_S3","Feature 771
287.06 m/z @ 5.04 min
Rank: 5","F771",34,7.33333333333333
"1748","feat_771_spec_4",771,287.05539,5.042,15,1365,NA,287.05539,5.042,TRUE,5,"F771_S4","Feature 771
287.06 m/z @ 5.04 min
Rank: 5","F771",34,6.64705882352941
"1757","feat_773_spec_1",773,287.0887,3.904,20,2867,"[Similar to: Resveratrol; ΔMass: 60.0173 Da]",287.0887,3.904,FALSE,NA,"F773_S1","[Similar to: Resveratrol; ΔMass: 60.0173 Da]
287.09 m/z @ 3.9 min",NA,2,4.66666666666667
"1759","feat_776_spec_1",776,288.89637,3.89,28,1302,NA,288.89637,3.89,FALSE,NA,"F776_S1","Feature 776
288.9 m/z @ 3.89 min",NA,154,5.45098039215686
"1760","feat_777_spec_1",777,288.89642,4.114,21,10993,NA,288.89642,4.114,FALSE,NA,"F777_S1","Feature 777
288.9 m/z @ 4.11 min",NA,154,4.76470588235294
"1762","feat_780_spec_1",780,290.06303,3.227,10,1394,NA,290.06303,3.227,FALSE,NA,"F780_S1","Feature 780
290.06 m/z @ 3.23 min",NA,2,3.68627450980392
"1764","feat_780_spec_3",780,290.06303,3.227,24,1394,NA,290.06303,3.227,FALSE,NA,"F780_S3","Feature 780
290.06 m/z @ 3.23 min",NA,2,5.05882352941176
"1766","feat_781_spec_1",781,290.06321,3.523,12,175,NA,290.06321,3.523,FALSE,NA,"F781_S1","Feature 781
290.06 m/z @ 3.52 min",NA,2,3.88235294117647
"1768","feat_781_spec_3",781,290.06321,3.523,15,175,NA,290.06321,3.523,FALSE,NA,"F781_S3","Feature 781
290.06 m/z @ 3.52 min",NA,2,4.17647058823529
"1770","feat_781_spec_5",781,290.06321,3.523,24,175,NA,290.06321,3.523,FALSE,NA,"F781_S5","Feature 781
290.06 m/z @ 3.52 min",NA,2,5.05882352941176
"1772","feat_781_spec_7",781,290.06321,3.523,19,175,NA,290.06321,3.523,FALSE,NA,"F781_S7","Feature 781
290.06 m/z @ 3.52 min",NA,2,4.56862745098039
"1774","feat_781_spec_9",781,290.06321,3.523,11,175,NA,290.06321,3.523,FALSE,NA,"F781_S9","Feature 781
290.06 m/z @ 3.52 min",NA,2,3.7843137254902
"1776","feat_781_spec_11",781,290.06321,3.523,17,175,NA,290.06321,3.523,FALSE,NA,"F781_S11","Feature 781
290.06 m/z @ 3.52 min",NA,2,4.37254901960784
"1778","feat_781_spec_13",781,290.06321,3.523,19,175,NA,290.06321,3.523,FALSE,NA,"F781_S13","Feature 781
290.06 m/z @ 3.52 min",NA,2,4.56862745098039
"1780","feat_781_spec_15",781,290.06321,3.523,20,175,NA,290.06321,3.523,FALSE,NA,"F781_S15","Feature 781
290.06 m/z @ 3.52 min",NA,2,4.66666666666667
"1782","feat_782_spec_1",782,290.89078,4.109,19,3429,NA,290.89078,4.109,FALSE,NA,"F782_S1","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.56862745098039
"1783","feat_782_spec_2",782,290.89078,4.109,22,3429,NA,290.89078,4.109,FALSE,NA,"F782_S2","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.86274509803922
"1784","feat_782_spec_3",782,290.89078,4.109,18,3429,NA,290.89078,4.109,FALSE,NA,"F782_S3","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.47058823529412
"1785","feat_782_spec_4",782,290.89078,4.109,25,3429,NA,290.89078,4.109,FALSE,NA,"F782_S4","Feature 782
290.89 m/z @ 4.11 min",NA,15,5.15686274509804
"1786","feat_782_spec_5",782,290.89078,4.109,23,3429,NA,290.89078,4.109,FALSE,NA,"F782_S5","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.96078431372549
"1787","feat_782_spec_6",782,290.89078,4.109,20,3429,NA,290.89078,4.109,FALSE,NA,"F782_S6","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.66666666666667
"1788","feat_782_spec_7",782,290.89078,4.109,14,3429,NA,290.89078,4.109,FALSE,NA,"F782_S7","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.07843137254902
"1789","feat_782_spec_8",782,290.89078,4.109,20,3429,NA,290.89078,4.109,FALSE,NA,"F782_S8","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.66666666666667
"1790","feat_782_spec_9",782,290.89078,4.109,14,3429,NA,290.89078,4.109,FALSE,NA,"F782_S9","Feature 782
290.89 m/z @ 4.11 min",NA,15,4.07843137254902
"1791","feat_783_spec_1",783,290.89081,3.877,22,142,NA,290.89081,3.877,FALSE,NA,"F783_S1","Feature 783
290.89 m/z @ 3.88 min",NA,15,4.86274509803922
"1792","feat_783_spec_2",783,290.89081,3.877,29,142,NA,290.89081,3.877,FALSE,NA,"F783_S2","Feature 783
290.89 m/z @ 3.88 min",NA,15,5.54901960784314
"1793","feat_783_spec_3",783,290.89081,3.877,35,142,NA,290.89081,3.877,FALSE,NA,"F783_S3","Feature 783
290.89 m/z @ 3.88 min",NA,15,6.13725490196078
"1794","feat_783_spec_4",783,290.89081,3.877,26,142,NA,290.89081,3.877,FALSE,NA,"F783_S4","Feature 783
290.89 m/z @ 3.88 min",NA,15,5.25490196078431
"1795","feat_783_spec_5",783,290.89081,3.877,33,142,NA,290.89081,3.877,FALSE,NA,"F783_S5","Feature 783
290.89 m/z @ 3.88 min",NA,15,5.94117647058824
"1796","feat_783_spec_6",783,290.89081,3.877,28,142,NA,290.89081,3.877,FALSE,NA,"F783_S6","Feature 783
290.89 m/z @ 3.88 min",NA,15,5.45098039215686
"1797","feat_784_spec_1",784,290.94415,4.543,24,6728,NA,290.94415,4.543,FALSE,NA,"F784_S1","Feature 784
290.94 m/z @ 4.54 min",NA,15,5.05882352941176
"1798","feat_784_spec_2",784,290.94415,4.543,10,6728,NA,290.94415,4.543,FALSE,NA,"F784_S2","Feature 784
290.94 m/z @ 4.54 min",NA,15,3.68627450980392
